Serial Number,Day Number,English Word,Part of Speech,Difficulty,Tamil Translation,Hindi Translation,English Example,Tamil Example,Hindi Example,Synonyms,Tamil Meaning
674,Day 135,Abstruse,Adjective,Intermediate,புரிந்து கொள்ளக் கடினமான,गूढ़ (Goodh),The professor’s lectures were often too abstruse.,பேராசிரியரின் விரிவுரைகள் பெரும்பாலும் புரிந்து கொள்ளக் கடினமாக இருந்தன.,प्रोफेसर के व्याख्यान अक्सर बहुत गूढ़ होते थे।,"Obscure, Complex, Deep",புதிரான
675,Day 135,Accretion,Noun,Intermediate,படிப்படியான வளர்ச்சி,वृद्धि (Vriddhi),The beach was formed by the accretion of sand.,மணலின் படிப்படியான சேர்ப்பினால் கடற்கரை உருவானது.,समुद्र तट का निर्माण रेत की वृद्धि (जमाव) से हुआ था।,"Accumulation, Growth",பெருக்கம்
676,Day 136,Acerbic,Adjective,Intermediate,கசப்பான / கடுமையான,कड़वा (Kadva),She is known for her acerbic wit and criticism.,அவர் தனது கடுமையான புத்திசாலித்தனம் மற்றும் விமர்சனத்திற்குப் பெயர் பெற்றவர்.,वह अपनी कड़वी बुद्धि और आलोचना के लिए जानी जाती हैं।,"Sharp, Sarcastic, Harsh",துவர்ப்பான
677,Day 136,Acumen,Noun,Intermediate,கூர்மதி / நுண்மதி,कुशाग्रता (Kushagrata),His business acumen helped him build an empire.,அவரது வணிகக் கூர்மதி ஒரு பேரரசை உருவாக்க அவருக்கு உதவியது.,उनकी व्यावसायिक कुशाग्रता ने उन्हें एक साम्राज्य बनाने में मदद की।,"Sharpness, Insight, Wisdom",அறிவுத்திறம்
678,Day 136,Adulation,Noun,Intermediate,அதீத புகழ்ச்சி,चापलूसी (Chaploosi),The young actor enjoyed the adulation of his fans.,இளம் நடிகர் தனது ரசிகர்களின் அதீத புகழ்ச்சியை அனுபவித்தார்.,युवा अभिनेता ने अपने प्रशंसकों की चापलूसी (अत्यधिक प्रशंसा) का आनंद लिया।,"Flattery, Worship, Praise",முகஸ்துதி
679,Day 136,Adulterate,Verb,Intermediate,கலப்படம் செய்,मिलावट करना (Milavat Karna),It is illegal to adulterate food with chemicals.,உணவில் இரசாயனங்களைக் கலப்படம் செய்வது சட்டவிரோதமானது.,रसायनों के साथ भोजन में मिलावट करना अवैध है।,"Contaminate, Pollute, Debase",மட்டமாக்கு
680,Day 136,Aesthetic,Adjective,Intermediate,அழகியல் சார்ந்த,सौंदर्य संबंधी (Saundarya Sambandhi),The building was designed for aesthetic appeal.,கட்டிடம் அழகியல் ஈர்ப்புக்காக வடிவமைக்கப்பட்டது.,इमारत को सौंदर्य अपील के लिए डिजाइन किया गया था।,"Artistic, Visual, Beautiful",வனப்பு மிகுந்த
681,Day 137,Aggrandize,Verb,Intermediate,உயர்த்து / பெரிதாக்கு,शक्ति बढ़ाना (Shakti Badhana),He sought to aggrandize his own reputation.,அவர் தனது சொந்த நற்பெயரை உயர்த்த முயன்றார்.,उसने अपनी प्रतिष्ठा बढ़ाने की कोशिश की।,"Exaggerate, Advance, Promote",மேன்மைப்படுத்து
682,Day 137,Amalgamate,Verb,Intermediate,ஒன்றிணை,मिलाना (Milana),The two companies decided to amalgamate.,இரண்டு நிறுவனங்களும் ஒன்றிணைய முடிவு செய்தன.,दोनों कंपनियों ने विलय (मिलने) करने का फैसला किया।,"Combine, Merge, Unite",கலப்பு செய்
683,Day 137,Anomalous,Adjective,Intermediate,முரணான / விதிவிலக்கான,असामान्य (Asamanya),The test results were anomalous and needed rechecking.,தேர்வு முடிவுகள் முரணாக இருந்ததால் மீண்டும் சரிபார்க்க வேண்டியிருந்தது.,परीक्षण के परिणाम असामान्य थे और उन्हें फिर से जाँचने की आवश्यकता थी।,"Abnormal, Irregular, Odd",முறைதவறிய
