Serial Number,Day Number,English Word,Part of Speech,Difficulty,Tamil Translation,Hindi Translation,English Example,Tamil Example,Hindi Example,Synonyms,Tamil Meaning
557,Day 153,Zone,Noun,மண்டலம் (Mandalam),क्षेत्र (Kshetra),Silence zone.,அமைதி மண்டலம்.,मौन क्षेत्र।,Region,பகுதி,
557,Day 154,Blunt,Adjective,மழுங்கிய (Mazhungiya),कुंद (Kund),Knife is blunt.,கத்தி மழுங்கியுள்ளது.,चाकू कुंद है।,Not sharp,மொண்ணையான,
557,Day 154,Crisp,Adjective,மொறுமொறுப்பான (Moru),कुरकुरा (Kurkura),Crisp apple.,மொறுமொறுப்பான ஆப்பிள்.,कुरकुरा सेब।,Crunchy,நொறுங்கத்தக்க,
557,Day 154,Faint,Adjective,மங்கலான (Mangalaana),बेहोश (Behosh),Faint sound.,மங்கலான சத்தம்.,हल्की आवाज़।,Weak,தெளிவற்ற,
557,Day 154,Greedy,Adjective,பேராசை (Peiraasai),लालची (Laalchi),Don't be greedy.,பேராசைப்படாதே.,लालची मत बनो।,Avaricious,ஆசைப்பிடித்த,
557,Day 154,Nasty,Adjective,அருவருப்பான (Aruvaruppu),बुरा (Bura),Nasty smell.,அருவருப்பான மணம்.,गंदी गंध।,Offensive,கெட்ட,
557,Day 155,Plain,Adjective,சமவெளியான / எளிமையான,सादा (Saada),Plain paper.,வெற்றுத்தாள் (எளிமையான).,सादा कागज।,Simple,வெறுமையான,
557,Day 155,Rough,Adjective,சொரசொரப்பான (Sora),खुरदरा (Khurdara),Rough surface.,சொரசொரப்பான மேற்பரப்பு.,खुरदरी सतह।,Uneven,கரடுமுரடான,
557,Day 155,Eraser,Noun,அழிப்பான் (Azhippaan),रबड़ (Rabad),Use the eraser.,அழிப்பானைப் பயன்படுத்துங்கள்.,रबड़ का प्रयोग करें।,Rubber,தேய்ப்புக்கருவி,
557,Day 155,Chalk,Noun,சுண்ணக்கட்டி (Sunnakkatti),चाक (Chalk),Write with chalk.,சுண்ணக்கட்டியால் எழுதுங்கள்.,चाक से लिखें।,Crayon,பலப்பம்,
557,Day 155,Bench,Noun,பெஞ்ச் / நீண்ட இருக்கை,बेंच (Bench),Sit on the bench.,பெஞ்சில் அமருங்கள்.,बेंच पर बैठो।,Seat,நீண்ட இருக்கை,
557,Day 156,Map,Noun,வரைபடம் (Varaipadam),नक्शा (Naksha),Look at the map.,வரைபடத்தைப் பாருங்கள்.,नक्शा देखो।,Chart,நிலப்படம்,
557,Day 156,Globe,Noun,புவி உருண்டை (Puvi),ग्लोब (Globe),Spin the globe.,புவி உருண்டையைச் சுழற்றுங்கள்.,ग्लोब घुमाओ।,Sphere,உலக உருண்டை,
557,Day 156,Scale,Noun,அளவுகோல் (Alavukol),पैमाना (Paimana),Use a scale.,அளவுகோலைப் பயன்படுத்துங்கள்.,पैमाने का प्रयोग करें।,Ruler,மட்டம்,
557,Day 156,Library,Noun,நூலகம் (Noolagam),पुस्तकालय (Pustakalay),Go to the library.,நூலகத்திற்குச் செல்லுங்கள்.,पुस्तकालय जाओ।,Bookroom,புத்தக சாலை,
557,Day 156,Park,Noun,பூங்கா (Poonga),पार्क (Park),Play in the park.,பூங்காவில் விளையாடு.,पार्क में खेलो।,Garden,நந்தவனம்,
557,Day 157,Market,Noun,சந்தை (Sandhai),बाज़ार (Bazaar),Buy vegetables at the market.,சந்தையில் காய்கறிகள் வாங்குங்கள்.,बाज़ार से सब्ज़ियाँ खरीदें।,Mart,விற்கும் இடம்,
557,Day 157,Hotel,Noun,விடுதி (Vidudhi),होटल (Hotel),Stay in the hotel.,விடுதியில் தங்குங்கள்.,होटल में ठहरें।,Inn,தங்குமிடம்,
557,Day 157,Street,Noun,தெரு (Theru),गली (Gali),This is a small street.,இது ஒரு சிறிய தெரு.,यह एक छोटी गली है।,Lane,வீதி,
557,Day 157,Cinema,Noun,திரையரங்கம் (Thiraiyarangam),सिनेमा (Cinema),Watch a movie at the cinema.,திரையரங்கில் படம் பாருங்கள்.,सिनेमा में फिल्म देखें।,Theater,தியேட்டர்,
557,Day 157,Temple,Noun,கோவில் (Kovil),मंदिर (Mandir),Go to the temple.,கோவிலுக்குச் செல்லுங்கள்.,मंदिर जाओ।,Shrine,ஆலயம்,
557,Day 158,Church,Noun,தேவாலயம் (Devaalayam),चर्च (Church),Visit the church.,தேவாலயத்திற்குச் செல்லுங்கள்.,चर्च जाओ।,Cathedral,தொழுகை இடம்,
557,Day 158,Mosque,Noun,மசூதி (Masoodhi),मस्जिद (Masjid),Locate the mosque.,மசூதியைக் கண்டறியுங்கள்.,मस्जिद का पता लगाएं।,Masjid,பள்ளிவாசல்,
557,Day 158,Stall,Noun,கடை / கொட்டகை,स्टाल (Stall),Buy tea at the stall.,கடையில் தேநீர் வாங்குங்கள்.,स्टाल पर चाय खरीदें।,Booth,சிற்றங்காடி,
557,Day 158,Clinic,Noun,மருத்துவமனை (Maruthuvamanai),क्लिनिक (Clinic),Visit the clinic.,மருத்துவமனைக்குச் செல்லுங்கள்.,क्लिनिक जाओ।,Dispensary,சிறிய மருத்துவமனை,
557,Day 158,Stadium,Noun,விளையாட்டு அரங்கம்,स्टेडियम (Stadium),Go to the stadium.,விளையாட்டு அரங்கிற்குச் செல்லுங்கள்.,स्टेडियम जाओ।,Arena,திடீர்,
557,Day 159,Pool,Noun,நீச்சல் குளம் (Neechal Kulam),पूल (Pool),Swim in the pool.,நீச்சல் குளத்தில் நீந்துங்கள்.,पूल में तैरें।,Pond,தடாகம்,
557,Day 159,Mall,Noun,வணிக வளாகம் (Vaniga Valagam),मॉल (Mall),Shop at the mall.,வணிக வளாகத்தில் ஷாப்பிங் செய்யுங்கள்.,मॉल में खरीदारी करें।,Shopping center,கடை வீதி,
557,Day 159,Smooth,Adjective,மென்மையான (Menmaiyaana),चिकना (Chikna),The paper is smooth.,காகிதம் மென்மையாக இருக்கிறது.,कागज चिकना है।,Silky,வழுவழுப்பான,
557,Day 159,Sharp,Adjective,கூர்மையான (Koormaiyaana),तेज़ (Tez),The knife is sharp.,கத்தி கூர்மையாக இருக்கிறது.,चाकू तेज़ है।,Pointed,நுனியான,
557,Day 159,Cheap,Adjective,மலிவான (Malivaana),सस्ता (Sasta),This pen is cheap.,இந்தப் பேனா மலிவானது.,यह पेन सस्ता है।,Inexpensive,விலைகுறைந்த,
557,Day 160,Dear,Adjective,அன்பான / விலையுயர்ந்த,प्यारा / महँगा,She is a dear friend.,அவள் ஒரு அன்பான தோழி.,वह एक प्यारी सहेली है।,Beloved,பிரியமான,
557,Day 160,Bored,Adjective,சலிப்பு (Salippu),ऊब गया (Oob gaya),I am bored.,எனக்கு சலிப்பாக இருக்கிறது.,मैं ऊब गया हूँ।,Weary,அலுப்பான,
557,Day 160,Jealous,Adjective,பொறாமை (Poraamai),ईर्ष्यालु (Eershyalu),She is jealous.,அவள் பொறாமைப்படுகிறாள்.,वह ईर्ष्या करती है।,Envious,காழ்ப்புணர்ச்சி,
557,Day 160,Nervous,Adjective,பதற்றம் (Padhatram),घबराहट (Ghabrahat),He feels nervous.,அவர் பதற்றமாக உணர்கிறார்.,वह घबराया हुआ महसूस कर रहा है।,Anxious,கலக்கமடைந்த,
557,Day 160,Lonely,Adjective,தனிமை (Thanimai),अकेला (Akela),I feel lonely.,நான் தனிமையாக உணர்கிறேன்.,मैं अकेला महसूस कर रहा हूँ।,Solitary,ஏகாந்தமான,
557,Day 161,Silly,Adjective,முட்டாள்தனமான,मूर्खतापूर्ण (Moorkhtapoorna),Stop being silly.,முட்டாள்தனமாக இருப்பதை நிறுத்து.,मूर्खतापूर्ण बातें बंद करो।,Foolish,அறிவற்ற,
557,Day 161,Timid,Adjective,கோழைத்தனமான,डरपोक (Darpok),The rabbit is timid.,முயல் ஒரு பயந்த சுபாவம் கொண்டது.,खरगोश डरपोक होता है।,Shy,அச்சமுள்ள,
557,Day 161,Stubborn,Adjective,பிடிவாதம் (Pidivaadham),जिद्दी (Ziddi),Don't be stubborn.,பிடிவாதம் பிடிக்காதே.,जिद्दी मत बनो।,Obstinate,ஒற்றைக்காலில் நிற்றல்,
